QID,title,titleSlug,difficulty,acceptanceRate,paidOnly,topicTags,categorySlug
1407,Top Travellers,top-travellers,Easy,58.06763938846581,False,database,database
1408,String Matching in an Array,string-matching-in-an-array,Easy,63.77114616992967,False,"array,string,string-matching",algorithms
1409,Queries on a Permutation With Key,queries-on-a-permutation-with-key,Medium,84.00892332168921,False,"array,binary-indexed-tree,simulation",algorithms
1410,HTML Entity Parser,html-entity-parser,Medium,50.944568197395476,False,"hash-table,string",algorithms
1411,Number of Ways to Paint N × 3 Grid,number-of-ways-to-paint-n-3-grid,Hard,63.3835683033544,False,dynamic-programming,algorithms
1412,Find the Quiet Students in All Exams,find-the-quiet-students-in-all-exams,Hard,59.27443509932188,True,database,database
1413,Minimum Value to Get Positive Step by Step Sum,minimum-value-to-get-positive-step-by-step-sum,Easy,65.87239673338797,False,"array,prefix-sum",algorithms
1414,Find the Minimum Number of Fibonacci Numbers Whose Sum Is K,find-the-minimum-number-of-fibonacci-numbers-whose-sum-is-k,Medium,65.26548325943567,False,"math,greedy",algorithms
1415,The k-th Lexicographical String of All Happy Strings of Length n,the-k-th-lexicographical-string-of-all-happy-strings-of-length-n,Medium,73.91572619971735,False,"string,backtracking",algorithms
1416,Restore The Array,restore-the-array,Hard,48.09783065315656,False,"string,dynamic-programming",algorithms
1417,Reformat The String,reformat-the-string,Easy,53.044406853341144,False,string,algorithms
1418,Display Table of Food Orders in a Restaurant,display-table-of-food-orders-in-a-restaurant,Medium,74.48020349480203,False,"array,hash-table,string,sorting,ordered-set",algorithms
1419,Minimum Number of Frogs Croaking,minimum-number-of-frogs-croaking,Medium,50.207031544078895,False,"string,counting",algorithms
1420,Build Array Where You Can Find The Maximum Exactly K Comparisons,build-array-where-you-can-find-the-maximum-exactly-k-comparisons,Hard,69.02287814780271,False,"dynamic-programming,prefix-sum",algorithms
1421,NPV Queries,npv-queries,Easy,82.54664149252775,True,database,database
1422,Maximum Score After Splitting a String,maximum-score-after-splitting-a-string,Easy,62.22741180851236,False,"string,prefix-sum",algorithms
1423,Maximum Points You Can Obtain from Cards,maximum-points-you-can-obtain-from-cards,Medium,52.30162099535096,False,"array,sliding-window,prefix-sum",algorithms
1424,Diagonal Traverse II,diagonal-traverse-ii,Medium,56.68891975446929,False,"array,sorting,heap-priority-queue",algorithms
1425,Constrained Subsequence Sum,constrained-subsequence-sum,Hard,56.70344110995661,False,"array,dynamic-programming,queue,sliding-window,heap-priority-queue,monotonic-queue",algorithms
1426,Counting Elements,counting-elements,Easy,60.076080019698395,True,"array,hash-table",algorithms
1427,Perform String Shifts,perform-string-shifts,Easy,54.635224251631385,True,"array,math,string",algorithms
1428,Leftmost Column with at Least a One,leftmost-column-with-at-least-a-one,Medium,54.22879506467856,True,"array,binary-search,matrix,interactive",algorithms
1429,First Unique Number,first-unique-number,Medium,53.54790342423621,True,"array,hash-table,design,queue,data-stream",algorithms
1430,Check If a String Is a Valid Sequence from Root to Leaves Path in a Binary Tree,check-if-a-string-is-a-valid-sequence-from-root-to-leaves-path-in-a-binary-tree,Medium,46.76675101537415,True,"tree,depth-first-search,breadth-first-search,binary-tree",algorithms
1431,Kids With the Greatest Number of Candies,kids-with-the-greatest-number-of-candies,Easy,87.31916960219807,False,array,algorithms
1432,Max Difference You Can Get From Changing an Integer,max-difference-you-can-get-from-changing-an-integer,Medium,40.92435593339753,False,"math,greedy",algorithms
1433,Check If a String Can Break Another String,check-if-a-string-can-break-another-string,Medium,69.44727990762898,False,"string,greedy,sorting",algorithms
1434,Number of Ways to Wear Different Hats to Each Other,number-of-ways-to-wear-different-hats-to-each-other,Hard,44.003091190108194,False,"array,dynamic-programming,bit-manipulation,bitmask",algorithms
1435,Create a Session Bar Chart,create-a-session-bar-chart,Easy,75.41177264749561,True,database,database
1436,Destination City,destination-city,Easy,79.72938538375293,False,"array,hash-table,string",algorithms
1437,Check If All 1's Are at Least Length K Places Away,check-if-all-1s-are-at-least-length-k-places-away,Easy,57.9987741342323,False,array,algorithms
1438,Longest Continuous Subarray With Absolute Diff Less Than or Equal to Limit,longest-continuous-subarray-with-absolute-diff-less-than-or-equal-to-limit,Medium,49.054430791958886,False,"array,queue,sliding-window,heap-priority-queue,ordered-set,monotonic-queue",algorithms
1439,Find the Kth Smallest Sum of a Matrix With Sorted Rows,find-the-kth-smallest-sum-of-a-matrix-with-sorted-rows,Hard,61.22933237153325,False,"array,binary-search,heap-priority-queue,matrix",algorithms
1440,Evaluate Boolean Expression,evaluate-boolean-expression,Medium,72.65821416020113,True,database,database
1441,Build an Array With Stack Operations,build-an-array-with-stack-operations,Medium,79.78912816432089,False,"array,stack,simulation",algorithms
1442,Count Triplets That Can Form Two Arrays of Equal XOR,count-triplets-that-can-form-two-arrays-of-equal-xor,Medium,76.91828858364111,False,"array,hash-table,math,bit-manipulation,prefix-sum",algorithms
1443,Minimum Time to Collect All Apples in a Tree,minimum-time-to-collect-all-apples-in-a-tree,Medium,62.27591713713758,False,"hash-table,tree,depth-first-search,breadth-first-search",algorithms
1444,Number of Ways of Cutting a Pizza,number-of-ways-of-cutting-a-pizza,Hard,62.3410907865421,False,"array,dynamic-programming,memoization,matrix",algorithms
1445,Apples & Oranges,apples-oranges,Medium,88.12584872052625,True,database,database
1446,Consecutive Characters,consecutive-characters,Easy,60.4400710157519,False,string,algorithms
1447,Simplified Fractions,simplified-fractions,Medium,66.21490189445196,False,"math,string,number-theory",algorithms
1448,Count Good Nodes in Binary Tree,count-good-nodes-in-binary-tree,Medium,73.1533622800263,False,"tree,depth-first-search,breadth-first-search,binary-tree",algorithms
1449,Form Largest Integer With Digits That Add up to Target,form-largest-integer-with-digits-that-add-up-to-target,Hard,47.96321735961199,False,"array,dynamic-programming",algorithms
1450,Number of Students Doing Homework at a Given Time,number-of-students-doing-homework-at-a-given-time,Easy,75.61196158842559,False,array,algorithms
1451,Rearrange Words in a Sentence,rearrange-words-in-a-sentence,Medium,64.24427911026879,False,"string,sorting",algorithms
1452,People Whose List of Favorite Companies Is Not a Subset of Another List,people-whose-list-of-favorite-companies-is-not-a-subset-of-another-list,Medium,57.5146976313029,False,"array,hash-table,string",algorithms
1453,Maximum Number of Darts Inside of a Circular Dartboard,maximum-number-of-darts-inside-of-a-circular-dartboard,Hard,37.53267452980555,False,"array,math,geometry",algorithms
1454,Active Users,active-users,Medium,36.81278345953882,True,database,database
1455,Check If a Word Occurs As a Prefix of Any Word in a Sentence,check-if-a-word-occurs-as-a-prefix-of-any-word-in-a-sentence,Easy,64.07780967624468,False,"two-pointers,string,string-matching",algorithms
1456,Maximum Number of Vowels in a Substring of Given Length,maximum-number-of-vowels-in-a-substring-of-given-length,Medium,58.33001645886896,False,"string,sliding-window",algorithms
1457,Pseudo-Palindromic Paths in a Binary Tree,pseudo-palindromic-paths-in-a-binary-tree,Medium,68.4720458457155,False,"bit-manipulation,tree,depth-first-search,breadth-first-search,binary-tree",algorithms
1458,Max Dot Product of Two Subsequences,max-dot-product-of-two-subsequences,Hard,62.54892188023433,False,"array,dynamic-programming",algorithms
1459,Rectangles Area,rectangles-area,Medium,68.49117307375022,True,database,database
1460,Make Two Arrays Equal by Reversing Subarrays,make-two-arrays-equal-by-reversing-subarrays,Easy,71.93054424200514,False,"array,hash-table,sorting",algorithms
1461,Check If a String Contains All Binary Codes of Size K,check-if-a-string-contains-all-binary-codes-of-size-k,Medium,56.513205961425506,False,"hash-table,string,bit-manipulation,rolling-hash,hash-function",algorithms
1462,Course Schedule IV,course-schedule-iv,Medium,49.64175040750891,False,"depth-first-search,breadth-first-search,graph,topological-sort",algorithms
1463,Cherry Pickup II,cherry-pickup-ii,Hard,71.95780975323915,False,"array,dynamic-programming,matrix",algorithms
1464,Maximum Product of Two Elements in an Array,maximum-product-of-two-elements-in-an-array,Easy,82.42168388386429,False,"array,sorting,heap-priority-queue",algorithms
1465,Maximum Area of a Piece of Cake After Horizontal and Vertical Cuts,maximum-area-of-a-piece-of-cake-after-horizontal-and-vertical-cuts,Medium,40.99596851032869,False,"array,greedy,sorting",algorithms
1466,Reorder Routes to Make All Paths Lead to the City Zero,reorder-routes-to-make-all-paths-lead-to-the-city-zero,Medium,64.72979462803511,False,"depth-first-search,breadth-first-search,graph",algorithms
1467,Probability of a Two Boxes Having The Same Number of Distinct Balls,probability-of-a-two-boxes-having-the-same-number-of-distinct-balls,Hard,60.57848794200326,False,"array,math,dynamic-programming,backtracking,combinatorics,probability-and-statistics",algorithms
1468,Calculate Salaries,calculate-salaries,Medium,78.85171000470336,True,database,database
1469,Find All The Lonely Nodes,find-all-the-lonely-nodes,Easy,82.64285223131404,True,"tree,depth-first-search,breadth-first-search,binary-tree",algorithms
1470,Shuffle the Array,shuffle-the-array,Easy,88.391872030486,False,array,algorithms
1471,The k Strongest Values in an Array,the-k-strongest-values-in-an-array,Medium,60.998740945435515,False,"array,two-pointers,sorting",algorithms
1472,Design Browser History,design-browser-history,Medium,77.49523628718684,False,"array,linked-list,stack,design,doubly-linked-list,data-stream",algorithms
1473,Paint House III,paint-house-iii,Hard,61.068425557625496,False,"array,dynamic-programming",algorithms
1474,Delete N Nodes After M Nodes of a Linked List,delete-n-nodes-after-m-nodes-of-a-linked-list,Easy,73.12240487579827,True,linked-list,algorithms
1475,Final Prices With a Special Discount in a Shop,final-prices-with-a-special-discount-in-a-shop,Easy,77.35043683877485,False,"array,stack,monotonic-stack",algorithms
1476,Subrectangle Queries,subrectangle-queries,Medium,88.14425038136537,False,"array,design,matrix",algorithms
1477,Find Two Non-overlapping Sub-arrays Each With Target Sum,find-two-non-overlapping-sub-arrays-each-with-target-sum,Medium,36.52913001283537,False,"array,hash-table,binary-search,dynamic-programming,sliding-window",algorithms
1478,Allocate Mailboxes,allocate-mailboxes,Hard,54.94005196291087,False,"array,math,dynamic-programming,sorting",algorithms
1479,Sales by Day of the Week,sales-by-day-of-the-week,Hard,78.53539985326485,True,database,database
1480,Running Sum of 1d Array,running-sum-of-1d-array,Easy,86.66740320214579,False,"array,prefix-sum",algorithms
1481,Least Number of Unique Integers after K Removals,least-number-of-unique-integers-after-k-removals,Medium,62.76627429304325,False,"array,hash-table,greedy,sorting,counting",algorithms
1482,Minimum Number of Days to Make m Bouquets,minimum-number-of-days-to-make-m-bouquets,Medium,51.42681627520804,False,"array,binary-search",algorithms
1483,Kth Ancestor of a Tree Node,kth-ancestor-of-a-tree-node,Hard,34.547662416514875,False,"binary-search,dynamic-programming,tree,depth-first-search,breadth-first-search,design",algorithms
1484,Group Sold Products By The Date,group-sold-products-by-the-date,Easy,76.6330124049553,False,database,database
1485,Clone Binary Tree With Random Pointer,clone-binary-tree-with-random-pointer,Medium,80.48153993748646,True,"hash-table,tree,depth-first-search,breadth-first-search,binary-tree",algorithms
1486,XOR Operation in an Array,xor-operation-in-an-array,Easy,85.5455093429777,False,"math,bit-manipulation",algorithms
1487,Making File Names Unique,making-file-names-unique,Medium,36.90762420510977,False,"array,hash-table,string",algorithms
1488,Avoid Flood in The City,avoid-flood-in-the-city,Medium,26.956408468511267,False,"array,hash-table,binary-search,greedy,heap-priority-queue",algorithms
1489,Find Critical and Pseudo-Critical Edges in Minimum Spanning Tree,find-critical-and-pseudo-critical-edges-in-minimum-spanning-tree,Hard,68.35155603974431,False,"union-find,graph,sorting,minimum-spanning-tree,strongly-connected-component",algorithms
1490,Clone N-ary Tree,clone-n-ary-tree,Medium,83.17803856814295,True,"hash-table,tree,depth-first-search,breadth-first-search",algorithms
1491,Average Salary Excluding the Minimum and Maximum Salary,average-salary-excluding-the-minimum-and-maximum-salary,Easy,63.425493907803876,False,"array,sorting",algorithms
1492,The kth Factor of n,the-kth-factor-of-n,Medium,66.82246998284734,False,"math,number-theory",algorithms
1493,Longest Subarray of 1's After Deleting One Element,longest-subarray-of-1s-after-deleting-one-element,Medium,67.08413058991775,False,"array,dynamic-programming,sliding-window",algorithms
1494,Parallel Courses II,parallel-courses-ii,Hard,29.718019139898672,False,"dynamic-programming,bit-manipulation,graph,bitmask",algorithms
1495,Friendly Movies Streamed Last Month,friendly-movies-streamed-last-month,Easy,49.01722357330846,True,database,database
1496,Path Crossing,path-crossing,Easy,62.35850343228621,False,"hash-table,string",algorithms
1497,Check If Array Pairs Are Divisible by k,check-if-array-pairs-are-divisible-by-k,Medium,38.43905103040622,False,"array,hash-table,counting",algorithms
1498,Number of Subsequences That Satisfy the Given Sum Condition,number-of-subsequences-that-satisfy-the-given-sum-condition,Medium,43.890757980766274,False,"array,two-pointers,binary-search,sorting",algorithms
1499,Max Value of Equation,max-value-of-equation,Hard,44.28621678373855,False,"array,queue,sliding-window,heap-priority-queue,monotonic-queue",algorithms
1500,Design a File Sharing System,design-a-file-sharing-system,Medium,43.763510592304364,True,"hash-table,design,heap-priority-queue,data-stream",algorithms
1501,Countries You Can Safely Invest In,countries-you-can-safely-invest-in,Medium,49.762723848632774,True,database,database
1502,Can Make Arithmetic Progression From Sequence,can-make-arithmetic-progression-from-sequence,Easy,69.64174024349445,False,"array,sorting",algorithms
1503,Last Moment Before All Ants Fall Out of a Plank,last-moment-before-all-ants-fall-out-of-a-plank,Medium,68.7551733108401,False,"array,brainteaser,simulation",algorithms
1504,Count Submatrices With All Ones,count-submatrices-with-all-ones,Medium,57.17847258754374,False,"array,dynamic-programming,stack,matrix,monotonic-stack",algorithms
1505,Minimum Possible Integer After at Most K Adjacent Swaps On Digits,minimum-possible-integer-after-at-most-k-adjacent-swaps-on-digits,Hard,39.104370955575845,False,"string,greedy,binary-indexed-tree,segment-tree",algorithms
1506,Find Root of N-Ary Tree,find-root-of-n-ary-tree,Medium,78.45216132271548,True,"hash-table,bit-manipulation,tree,depth-first-search",algorithms
1507,Reformat Date,reformat-date,Easy,65.28742594310158,False,string,algorithms
1508,Range Sum of Sorted Subarray Sums,range-sum-of-sorted-subarray-sums,Medium,58.377649144273455,False,"array,two-pointers,binary-search,sorting",algorithms
1509,Minimum Difference Between Largest and Smallest Value in Three Moves,minimum-difference-between-largest-and-smallest-value-in-three-moves,Medium,54.98859785871652,False,"array,greedy,sorting",algorithms
1510,Stone Game IV,stone-game-iv,Hard,59.733689767190036,False,"math,dynamic-programming,game-theory",algorithms
1511,Customer Order Frequency,customer-order-frequency,Easy,68.4734343898331,True,database,database
1512,Number of Good Pairs,number-of-good-pairs,Easy,88.92953868713622,False,"array,hash-table,math,counting",algorithms
1513,Number of Substrings With Only 1s,number-of-substrings-with-only-1s,Medium,46.640048294341305,False,"math,string",algorithms
1514,Path with Maximum Probability,path-with-maximum-probability,Medium,54.64247510562813,False,"array,graph,heap-priority-queue,shortest-path",algorithms
1515,Best Position for a Service Centre,best-position-for-a-service-centre,Hard,35.88832885012144,False,"math,geometry,randomized",algorithms
1516,Move Sub-Tree of N-Ary Tree,move-sub-tree-of-n-ary-tree,Hard,62.889518413597735,True,"tree,depth-first-search",algorithms
1517,Find Users With Valid E-Mails,find-users-with-valid-e-mails,Easy,45.5109175002689,False,database,database
1518,Water Bottles,water-bottles,Easy,60.671132125032834,False,"math,simulation",algorithms
1519,Number of Nodes in the Sub-Tree With the Same Label,number-of-nodes-in-the-sub-tree-with-the-same-label,Medium,54.997404809752595,False,"hash-table,tree,depth-first-search,breadth-first-search,counting",algorithms
1520,Maximum Number of Non-Overlapping Substrings,maximum-number-of-non-overlapping-substrings,Hard,39.104897211275386,False,"string,greedy",algorithms
1521,Find a Value of a Mysterious Function Closest to Target,find-a-value-of-a-mysterious-function-closest-to-target,Hard,43.93721327696321,False,"array,binary-search,bit-manipulation,segment-tree",algorithms
1522,Diameter of N-Ary Tree,diameter-of-n-ary-tree,Medium,74.0894465894466,True,"tree,depth-first-search",algorithms
1523,Count Odd Numbers in an Interval Range,count-odd-numbers-in-an-interval-range,Easy,49.8170130303639,False,math,algorithms
1524,Number of Sub-arrays With Odd Sum,number-of-sub-arrays-with-odd-sum,Medium,43.52231236131819,False,"array,math,dynamic-programming,prefix-sum",algorithms
1525,Number of Good Ways to Split a String,number-of-good-ways-to-split-a-string,Medium,68.3176198585095,False,"string,dynamic-programming,bit-manipulation",algorithms
1526,Minimum Number of Increments on Subarrays to Form a Target Array,minimum-number-of-increments-on-subarrays-to-form-a-target-array,Hard,69.6875763211783,False,"array,dynamic-programming,stack,greedy,monotonic-stack",algorithms
1527,Patients With a Condition,patients-with-a-condition,Easy,40.21919358517712,False,database,database
1528,Shuffle String,shuffle-string,Easy,84.58983811359046,False,"array,string",algorithms
1529,Minimum Suffix Flips,minimum-suffix-flips,Medium,73.11314631859811,False,"string,greedy",algorithms
1530,Number of Good Leaf Nodes Pairs,number-of-good-leaf-nodes-pairs,Medium,62.7298098224818,False,"tree,depth-first-search,binary-tree",algorithms
1531,String Compression II,string-compression-ii,Hard,52.78744310224089,False,"string,dynamic-programming",algorithms
1532,The Most Recent Three Orders,the-most-recent-three-orders,Medium,68.31541948958281,True,database,database
1533,Find the Index of the Large Integer,find-the-index-of-the-large-integer,Medium,56.04424545693969,True,"array,binary-search,interactive",algorithms
1534,Count Good Triplets,count-good-triplets,Easy,81.0698655940629,False,"array,enumeration",algorithms
1535,Find the Winner of an Array Game,find-the-winner-of-an-array-game,Medium,57.24211871920166,False,"array,simulation",algorithms
1536,Minimum Swaps to Arrange a Binary Grid,minimum-swaps-to-arrange-a-binary-grid,Medium,47.204529370134466,False,"array,greedy,matrix",algorithms
1537,Get the Maximum Score,get-the-maximum-score,Hard,39.31518216404941,False,"array,two-pointers,dynamic-programming,greedy",algorithms
1538,Guess the Majority in a Hidden Array,guess-the-majority-in-a-hidden-array,Medium,70.42504001422728,True,"array,math,interactive",algorithms
1539,Kth Missing Positive Number,kth-missing-positive-number,Easy,59.57569159993603,False,"array,binary-search",algorithms
1540,Can Convert String in K Moves,can-convert-string-in-k-moves,Medium,34.589921041279844,False,"hash-table,string",algorithms
1541,Minimum Insertions to Balance a Parentheses String,minimum-insertions-to-balance-a-parentheses-string,Medium,51.38933949121166,False,"string,stack,greedy",algorithms
1542,Find Longest Awesome Substring,find-longest-awesome-substring,Hard,42.72273789227758,False,"hash-table,string,bit-manipulation",algorithms
1543,Fix Product Name Format,fix-product-name-format,Easy,59.66116103959194,True,database,database
1544,Make The String Great,make-the-string-great,Easy,63.10031678986272,False,"string,stack",algorithms
1545,Find Kth Bit in Nth Binary String,find-kth-bit-in-nth-binary-string,Medium,58.5731651947215,False,"string,recursion,simulation",algorithms
1546,Maximum Number of Non-Overlapping Subarrays With Sum Equals Target,maximum-number-of-non-overlapping-subarrays-with-sum-equals-target,Medium,47.50862831474705,False,"array,hash-table,greedy,prefix-sum",algorithms
1547,Minimum Cost to Cut a Stick,minimum-cost-to-cut-a-stick,Hard,61.8833981856061,False,"array,dynamic-programming,sorting",algorithms
1548,The Most Similar Path in a Graph,the-most-similar-path-in-a-graph,Hard,59.08809146635443,True,"dynamic-programming,graph",algorithms
1549,The Most Recent Orders for Each Product,the-most-recent-orders-for-each-product,Medium,65.13401664982436,True,database,database
1550,Three Consecutive Odds,three-consecutive-odds,Easy,63.055458937198075,False,array,algorithms
1551,Minimum Operations to Make Array Equal,minimum-operations-to-make-array-equal,Medium,82.15537841656347,False,math,algorithms
1552,Magnetic Force Between Two Balls,magnetic-force-between-two-balls,Medium,60.736678902847764,False,"array,binary-search,sorting",algorithms
1553,Minimum Number of Days to Eat N Oranges,minimum-number-of-days-to-eat-n-oranges,Hard,35.16466620883345,False,"dynamic-programming,memoization",algorithms
1554,Strings Differ by One Character,strings-differ-by-one-character,Medium,41.75545943664943,True,"hash-table,string,rolling-hash,hash-function",algorithms
1555,Bank Account Summary,bank-account-summary,Medium,51.06839544231874,True,database,database
1556,Thousand Separator,thousand-separator,Easy,53.69361235610873,False,string,algorithms
1557,Minimum Number of Vertices to Reach All Nodes,minimum-number-of-vertices-to-reach-all-nodes,Medium,81.07826234021263,False,graph,algorithms
1558,Minimum Numbers of Function Calls to Make Target Array,minimum-numbers-of-function-calls-to-make-target-array,Medium,63.51881712251666,False,"array,greedy,bit-manipulation",algorithms
1559,Detect Cycles in 2D Grid,detect-cycles-in-2d-grid,Medium,48.5044080604534,False,"array,depth-first-search,breadth-first-search,union-find,matrix",algorithms
1560,Most Visited Sector in  a Circular Track,most-visited-sector-in-a-circular-track,Easy,58.60647954726728,False,"array,simulation",algorithms
1561,Maximum Number of Coins You Can Get,maximum-number-of-coins-you-can-get,Medium,84.54212892249322,False,"array,math,greedy,sorting,game-theory",algorithms
1562,Find Latest Group of Size M,find-latest-group-of-size-m,Medium,42.935330548754145,False,"array,binary-search,simulation",algorithms
1563,Stone Game V,stone-game-v,Hard,40.69377735083787,False,"array,math,dynamic-programming,game-theory",algorithms
1564,Put Boxes Into the Warehouse I,put-boxes-into-the-warehouse-i,Medium,67.0223127324243,True,"array,greedy,sorting",algorithms
1565,Unique Orders and Customers Per Month,unique-orders-and-customers-per-month,Easy,82.04365855566857,True,database,database
1566,Detect Pattern of Length M Repeated K or More Times,detect-pattern-of-length-m-repeated-k-or-more-times,Easy,43.02493117554738,False,"array,enumeration",algorithms
1567,Maximum Length of Subarray With Positive Product,maximum-length-of-subarray-with-positive-product,Medium,44.14508704464946,False,"array,dynamic-programming,greedy",algorithms
1568,Minimum Number of Days to Disconnect Island,minimum-number-of-days-to-disconnect-island,Hard,45.157364524525875,False,"array,depth-first-search,breadth-first-search,matrix,strongly-connected-component",algorithms
1569,Number of Ways to Reorder Array to Get Same BST,number-of-ways-to-reorder-array-to-get-same-bst,Hard,53.50617405421361,False,"array,math,divide-and-conquer,dynamic-programming,tree,union-find,binary-search-tree,memoization,combinatorics,binary-tree",algorithms
1570,Dot Product of Two Sparse Vectors,dot-product-of-two-sparse-vectors,Medium,89.93481536143652,True,"array,hash-table,two-pointers,design",algorithms
1571,Warehouse Manager,warehouse-manager,Easy,87.70240028083724,True,database,database
1572,Matrix Diagonal Sum,matrix-diagonal-sum,Easy,82.83084781949475,False,"array,matrix",algorithms
1573,Number of Ways to Split a String,number-of-ways-to-split-a-string,Medium,32.93408350879615,False,"math,string",algorithms
1574,Shortest Subarray to be Removed to Make Array Sorted,shortest-subarray-to-be-removed-to-make-array-sorted,Medium,37.71380467085879,False,"array,two-pointers,binary-search,stack,monotonic-stack",algorithms
1575,Count All Possible Routes,count-all-possible-routes,Hard,65.56186467139273,False,"array,dynamic-programming,memoization",algorithms
1576,Replace All ?'s to Avoid Consecutive Repeating Characters,replace-all-s-to-avoid-consecutive-repeating-characters,Easy,46.687415921736566,False,string,algorithms
1577,Number of Ways Where Square of Number Is Equal to Product of Two Numbers,number-of-ways-where-square-of-number-is-equal-to-product-of-two-numbers,Medium,40.912575140194456,False,"array,hash-table,math,two-pointers",algorithms
1578,Minimum Time to Make Rope Colorful,minimum-time-to-make-rope-colorful,Medium,63.91354541770836,False,"array,string,dynamic-programming,greedy",algorithms
1579,Remove Max Number of Edges to Keep Graph Fully Traversable,remove-max-number-of-edges-to-keep-graph-fully-traversable,Hard,64.19473217592333,False,"union-find,graph",algorithms
1580,Put Boxes Into the Warehouse II,put-boxes-into-the-warehouse-ii,Medium,63.5014409221902,True,"array,greedy,sorting",algorithms
1581,Customer Who Visited but Did Not Make Any Transactions,customer-who-visited-but-did-not-make-any-transactions,Easy,69.6038110752101,False,database,database
1582,Special Positions in a Binary Matrix,special-positions-in-a-binary-matrix,Easy,68.71728389022064,False,"array,matrix",algorithms
1583,Count Unhappy Friends,count-unhappy-friends,Medium,61.437077674449725,False,"array,simulation",algorithms
1584,Min Cost to Connect All Points,min-cost-to-connect-all-points,Medium,66.59488152974208,False,"array,union-find,graph,minimum-spanning-tree",algorithms
1585,Check If String Is Transformable With Substring Sort Operations,check-if-string-is-transformable-with-substring-sort-operations,Hard,48.25942684766214,False,"string,greedy,sorting",algorithms
1586,Binary Search Tree Iterator II,binary-search-tree-iterator-ii,Medium,68.10387550797898,True,"stack,tree,design,binary-search-tree,binary-tree,iterator",algorithms
1587,Bank Account Summary II,bank-account-summary-ii,Easy,83.52838689240083,False,database,database
1588,Sum of All Odd Length Subarrays,sum-of-all-odd-length-subarrays,Easy,83.05835925571058,False,"array,math,prefix-sum",algorithms
1589,Maximum Sum Obtained of Any Permutation,maximum-sum-obtained-of-any-permutation,Medium,37.75668268657902,False,"array,greedy,sorting,prefix-sum",algorithms
1590,Make Sum Divisible by P,make-sum-divisible-by-p,Medium,28.945058431600657,False,"array,hash-table,prefix-sum",algorithms
1591,Strange Printer II,strange-printer-ii,Hard,58.86161468303119,False,"array,graph,topological-sort,matrix",algorithms
1592,Rearrange Spaces Between Words,rearrange-spaces-between-words,Easy,43.31198594080254,False,string,algorithms
1593,Split a String Into the Max Number of Unique Substrings,split-a-string-into-the-max-number-of-unique-substrings,Medium,56.13085652222763,False,"hash-table,string,backtracking",algorithms
1594,Maximum Non Negative Product in a Matrix,maximum-non-negative-product-in-a-matrix,Medium,33.450481983015834,False,"array,dynamic-programming,matrix",algorithms
1595,Minimum Cost to Connect Two Groups of Points,minimum-cost-to-connect-two-groups-of-points,Hard,47.50832378145298,False,"array,dynamic-programming,bit-manipulation,matrix,bitmask",algorithms
1596,The Most Frequently Ordered Products for Each Customer,the-most-frequently-ordered-products-for-each-customer,Medium,78.77093558670242,True,database,database
1597,Build Binary Expression Tree From Infix Expression,build-binary-expression-tree-from-infix-expression,Hard,62.595159086472776,True,"string,stack,tree,binary-tree",algorithms
1598,Crawler Log Folder,crawler-log-folder,Easy,64.93534538607054,False,"array,string,stack",algorithms
1599,Maximum Profit of Operating a Centennial Wheel,maximum-profit-of-operating-a-centennial-wheel,Medium,43.84331062472822,False,"array,simulation",algorithms
1600,Throne Inheritance,throne-inheritance,Medium,64.7594278283485,False,"hash-table,tree,depth-first-search,design",algorithms
1601,Maximum Number of Achievable Transfer Requests,maximum-number-of-achievable-transfer-requests,Hard,64.51509958040305,False,"array,backtracking,bit-manipulation,enumeration",algorithms
1602,Find Nearest Right Node in Binary Tree,find-nearest-right-node-in-binary-tree,Medium,75.4646468016951,True,"tree,breadth-first-search,binary-tree",algorithms
1603,Design Parking System,design-parking-system,Easy,88.0329345503855,False,"design,simulation,counting",algorithms
1604,Alert Using Same Key-Card Three or More Times in a One Hour Period,alert-using-same-key-card-three-or-more-times-in-a-one-hour-period,Medium,45.750698919791574,False,"array,hash-table,string,sorting",algorithms
1605,Find Valid Matrix Given Row and Column Sums,find-valid-matrix-given-row-and-column-sums,Medium,77.3178321883624,False,"array,greedy,matrix",algorithms
1606,Find Servers That Handled Most Number of Requests,find-servers-that-handled-most-number-of-requests,Hard,43.39123558124949,False,"array,greedy,heap-priority-queue,ordered-set",algorithms
1607,Sellers With No Sales,sellers-with-no-sales,Easy,54.21498235427061,True,database,database
1608,Special Array With X Elements Greater Than or Equal X,special-array-with-x-elements-greater-than-or-equal-x,Easy,60.04160773484798,False,"array,binary-search,sorting",algorithms
1609,Even Odd Tree,even-odd-tree,Medium,65.72618680301494,False,"tree,breadth-first-search,binary-tree",algorithms
1610,Maximum Number of Visible Points,maximum-number-of-visible-points,Hard,37.282963970602125,False,"array,math,geometry,sliding-window,sorting",algorithms
1611,Minimum One Bit Operations to Make Integers Zero,minimum-one-bit-operations-to-make-integers-zero,Hard,74.45954454822122,False,"dynamic-programming,bit-manipulation,memoization",algorithms
1612,Check If Two Expression Trees are Equivalent,check-if-two-expression-trees-are-equivalent,Medium,70.50388771079471,True,"tree,depth-first-search,binary-tree",algorithms
1613,Find the Missing IDs,find-the-missing-ids,Medium,73.07015749642053,True,database,database
1614,Maximum Nesting Depth of the Parentheses,maximum-nesting-depth-of-the-parentheses,Easy,81.45650307756937,False,"string,stack",algorithms
1615,Maximal Network Rank,maximal-network-rank,Medium,65.12502305607711,False,graph,algorithms
